"Republic Services, Inc."	"RSG"	"N - New York"	"52  - Industrials"	"52203010 - Environmental Services & Equipment"	12/31/2020	03/31/2020	0.524	0.669	0.390	0.489	0.867	14.000	8.000	4.000	0.089	0.679	0.835	0.570	0.695	0.914	14.000	4.000	7.000	0.085	2.791	3.150	2.510	2.814	3.492	16.000	6.000	7.000	0.210	3.254	3.630	2.960	3.253	3.816	16.000	7.000	6.000	0.200	3.680	3.991	3.480	3.770	4.181	4.000	2.000	2.000	0.223	5.680	10.000	1.360	7.347	2.000	0.000	3.000	6.109	05/05/2020	0.770	0.013	0.757	1.700	0.051	0.300	02/13/2020	0.910	0.025	0.885	2.800	0.039	0.600
"Raytheon Technologies Corp"	"RTX"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	12/31/2020	03/31/2020	0.310	0.610	0.110	0.395	2.296	11.000	1.000	4.000	0.152	0.564	0.720	0.370	0.584	2.304	11.000	2.000	3.000	0.143	3.036	4.200	1.900	3.126	8.741	17.000	1.000	4.000	0.737	3.971	4.900	2.910	4.144	9.637	15.000	1.000	3.000	0.581	4.991	5.950	3.720	5.279	10.237	10.000	0.000	2.000	0.673	-13.653	-13.653	-13.653	-9999999999.990	1.000	1.000	0.000	-9999999999.990	05/07/2020	1.780	0.555	1.225	45.300	0.389	1.400	01/28/2020	1.940	0.100	1.840	5.400	0.032	3.100
"SBA Communications Corporation"	"SBAC"	"M - Nasdaq"	"55  - Financials"	"55403040 - REITs - Specialized"	12/31/2020	03/31/2020	0.292	0.400	0.020	0.348	0.496	10.000	0.000	2.000	0.109	0.442	0.590	0.370	0.465	0.562	11.000	1.000	1.000	0.074	0.410	2.613	-0.120	1.022	2.170	13.000	0.000	3.000	0.848	2.716	3.430	2.130	2.751	2.642	14.000	2.000	1.000	0.385	3.339	4.210	2.822	3.396	3.137	9.000	1.000	0.000	0.385	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/05/2020	-1.140	-1.542	0.402	-383.600	0.045	-34.300	02/20/2020	0.590	0.204	0.386	52.800	0.031	6.600
"Starbucks Corporation"	"SBUX"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53301020 - Restaurants & Bars"	09/30/2020	03/31/2020	-0.164	0.500	-1.050	-0.169	0.748	27.000	3.000	3.000	0.285	0.376	0.706	0.040	0.385	0.780	27.000	1.000	2.000	0.169	1.369	1.950	0.230	1.375	3.043	33.000	2.000	5.000	0.369	2.753	3.120	2.170	2.754	3.427	32.000	3.000	3.000	0.223	3.263	3.500	3.030	3.262	3.762	13.000	1.000	1.000	0.133	4.242	5.384	3.100	4.242	2.000	0.000	1.000	1.615	04/28/2020	0.320	-0.022	0.342	-6.400	0.069	-0.300	01/28/2020	0.790	0.031	0.759	4.100	0.016	1.900
"Charles Schwab Corp"	"SCHW"	"N - New York"	"55  - Financials"	"55102010 - Investment Banking & Brokerage Services"	12/31/2020	03/31/2020	0.508	0.650	0.420	0.509	0.574	14.000	2.000	2.000	0.060	0.475	0.540	0.410	0.482	0.596	13.000	1.000	3.000	0.041	2.020	2.160	1.830	2.027	2.510	15.000	1.000	3.000	0.096	1.817	2.050	1.600	1.827	2.743	16.000	2.000	1.000	0.128	1.867	2.100	1.550	1.935	2.529	9.000	1.000	3.000	0.166	-3.800	-3.800	-3.800	-8.137	1.000	0.000	1.000	-9999999999.990	04/15/2020	0.580	-0.042	0.622	-6.800	0.044	-1.000	01/16/2020	0.620	-0.019	0.639	-3.000	0.014	-1.400
"Sealed Air Corp"	"SEE"	"N - New York"	"51  - Basic Materials"	"51302010 - Non-Paper Containers & Packaging"	12/31/2020	03/31/2020	0.583	0.811	0.490	0.652	0.710	12.000	0.000	9.000	0.111	0.644	0.859	0.580	0.665	0.725	12.000	1.000	9.000	0.079	2.723	3.433	2.490	2.728	2.885	14.000	3.000	9.000	0.234	2.946	4.030	2.660	2.917	3.098	14.000	2.000	9.000	0.348	3.030	3.300	2.720	3.194	3.242	6.000	0.000	5.000	0.216	3.950	5.900	2.000	5.550	2.000	0.000	3.000	2.758	05/05/2020	0.730	0.145	0.585	24.800	0.021	6.900	02/11/2020	0.780	0.035	0.745	4.700	0.020	1.800
"Sherwin-Williams Co"	"SHW"	"N - New York"	"51  - Basic Materials"	"51101010 - Chemicals - Commodity"	12/31/2020	03/31/2020	5.473	7.160	4.900	5.547	7.456	23.000	3.000	1.000	0.568	6.357	7.360	5.950	6.402	7.575	23.000	3.000	1.000	0.332	20.042	23.020	18.780	20.176	24.287	29.000	2.000	2.000	0.901	23.238	25.640	20.550	23.367	27.054	29.000	2.000	1.000	1.319	26.021	29.600	22.950	26.577	28.405	15.000	1.000	1.000	1.938	7.847	9.455	6.500	7.847	5.000	0.000	0.000	1.089	04/29/2020	4.080	0.137	3.943	3.500	0.219	0.600	01/30/2020	4.270	-0.121	4.391	-2.800	0.075	-1.600
"SVB Financial Group"	"SIVB"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	12/31/2020	03/31/2020	3.044	3.810	1.428	3.066	4.337	17.000	0.000	3.000	0.687	3.446	4.330	0.847	3.376	4.443	17.000	1.000	2.000	0.796	12.470	14.780	5.571	12.526	17.863	18.000	1.000	3.000	1.988	14.891	17.300	12.250	15.480	18.589	18.000	1.000	2.000	1.560	18.813	20.900	16.000	18.610	20.387	3.000	1.000	0.000	2.530	8.000	8.000	8.000	8.000	1.000	0.000	0.000	-9999999999.990	04/23/2020	2.550	-1.013	3.563	-28.400	1.620	-0.600	01/23/2020	5.060	0.409	4.651	8.800	0.269	1.500
"J M Smucker Co"	"SJM"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	04/30/2021	04/30/2020	1.689	1.860	1.530	1.727	1.679	13.000	5.000	6.000	0.093	2.212	2.320	2.150	2.282	2.218	13.000	1.000	10.000	0.059	8.215	8.520	7.970	8.494	8.542	14.000	0.000	14.000	0.126	8.399	8.720	7.980	8.507	8.760	11.000	1.000	7.000	0.231	8.388	8.890	8.030	8.030	-9999999999.990	5.000	0.000	0.000	0.381	-0.203	0.400	-0.700	1.550	3.000	0.000	3.000	0.558	06/04/2020	2.570	0.282	2.288	12.300	0.051	5.500	02/26/2020	2.350	0.122	2.228	5.500	0.044	2.800
"Schlumberger NV"	"SLB"	"N - New York"	"50  - Energy"	"50103020 - Oil & Gas - Related Services and Equipment"	12/31/2020	03/31/2020	-0.006	0.070	-0.074	-0.001	0.412	27.000	2.000	6.000	0.040	-0.038	0.070	-0.134	-0.034	0.463	27.000	3.000	5.000	0.054	0.172	0.480	-0.106	0.187	1.723	32.000	2.000	8.000	0.143	0.018	0.560	-0.490	0.023	2.143	32.000	3.000	4.000	0.314	0.599	1.800	-0.270	0.645	2.600	13.000	3.000	2.000	0.553	-12.155	1.581	-35.300	-13.280	4.000	1.000	1.000	17.335	04/17/2020	0.250	0.006	0.244	2.500	0.024	0.300	01/17/2020	0.390	0.023	0.367	6.300	0.018	1.300
"SL Green Realty Corp"	"SLG"	"N - New York"	"55  - Financials"	"55403020 - REITs - Commercial"	12/31/2020	03/31/2020	0.206	0.350	0.060	0.206	0.453	5.000	0.000	0.000	0.122	0.188	0.390	0.040	0.188	0.503	5.000	0.000	0.000	0.149	1.265	2.060	-0.110	1.279	1.488	7.000	0.000	2.000	0.719	0.930	2.010	-0.240	1.076	1.828	7.000	0.000	1.000	0.754	1.095	2.000	0.450	1.370	1.940	4.000	0.000	1.000	0.699	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	04/22/2020	1.470	0.756	0.714	105.900	0.376	2.000	01/22/2020	0.220	-0.170	0.390	-43.600	0.000	-9999999999.990
"Snap-on Incorporated"	"SNA"	"N - New York"	"52  - Industrials"	"52102010 - Industrial Machinery & Equipment"	12/31/2020	03/31/2020	1.781	2.360	1.410	1.837	3.279	8.000	0.000	1.000	0.316	2.079	2.410	1.750	2.079	2.994	8.000	0.000	0.000	0.201	9.177	10.190	8.580	9.252	12.509	8.000	0.000	1.000	0.580	10.738	12.850	9.900	10.782	12.972	9.000	0.000	1.000	0.888	12.345	13.190	11.500	12.345	13.090	2.000	0.000	0.000	1.195	10.000	10.000	10.000	10.000	1.000	0.000	1.000	-9999999999.990	04/21/2020	2.600	-0.097	2.697	-3.600	0.202	-0.500	02/06/2020	3.080	0.000	3.080	0.000	0.033	0.000
"Synopsys, Inc."	"SNPS"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	10/31/2020	04/30/2020	1.344	1.380	1.310	1.470	1.482	13.000	2.000	10.000	0.024	1.691	1.780	1.640	1.753	1.746	13.000	2.000	10.000	0.040	5.266	5.380	5.240	5.183	5.219	14.000	13.000	0.000	0.039	6.024	6.340	5.720	5.919	5.728	14.000	8.000	2.000	0.186	6.895	7.650	6.470	6.618	6.895	6.000	2.000	1.000	0.426	15.200	15.200	15.200	14.800	1.000	0.000	2.000	-9999999999.990	05/20/2020	1.220	0.233	0.987	23.600	0.011	21.200	02/19/2020	1.010	0.090	0.920	9.800	0.014	6.400
"Southern Co"	"SO"	"N - New York"	"59  - Utilities"	"59101010 - Utilities - Electric"	12/31/2020	03/31/2020	0.701	0.807	0.640	0.776	0.805	11.000	0.000	7.000	0.063	1.277	1.370	1.150	1.282	1.243	11.000	2.000	4.000	0.084	3.146	3.200	2.980	3.145	3.182	18.000	2.000	1.000	0.056	3.305	3.360	3.250	3.307	3.306	17.000	2.000	3.000	0.029	3.556	3.600	3.490	3.537	3.543	13.000	2.000	2.000	0.030	4.524	4.700	4.347	4.360	2.000	0.000	1.000	0.250	04/30/2020	0.780	0.070	0.710	9.900	0.011	6.400	02/20/2020	0.270	0.000	0.270	0.000	0.023	0.000
"Simon Property Group Inc"	"SPG"	"N - New York"	"55  - Financials"	"55403020 - REITs - Commercial"	12/31/2020	03/31/2020	0.958	1.140	0.840	1.300	1.620	4.000	0.000	2.000	0.146	1.150	1.250	0.940	1.427	1.710	4.000	0.000	2.000	0.142	5.435	5.740	5.130	6.110	7.299	2.000	0.000	2.000	0.431	5.815	7.350	4.580	6.673	7.799	4.000	0.000	2.000	1.225	6.180	6.180	6.180	-9999999999.990	-9999999999.990	1.000	0.000	1.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/11/2020	1.430	-0.216	1.646	-13.100	0.092	-2.300	02/04/2020	1.660	0.100	1.560	6.400	0.083	1.200
"S&P Global Inc"	"SPGI"	"N - New York"	"52  - Industrials"	"52203070 - Professional Information Services"	12/31/2020	03/31/2020	2.460	2.750	2.250	2.416	2.682	13.000	2.000	0.000	0.169	2.419	2.510	2.330	2.417	2.664	13.000	1.000	1.000	0.046	10.098	10.380	9.850	10.057	10.398	14.000	2.000	0.000	0.147	10.982	11.910	10.400	11.010	11.450	15.000	2.000	1.000	0.413	12.464	13.190	11.300	12.460	12.880	7.000	1.000	0.000	0.610	8.300	8.300	8.300	8.300	1.000	1.000	0.000	-9999999999.990	04/28/2020	2.730	0.429	2.301	18.600	0.141	3.000	02/06/2020	2.530	0.098	2.432	4.000	0.065	1.500
"Sempra Energy"	"SRE"	"N - New York"	"59  - Utilities"	"59104010 - Utilities - Multiline"	12/31/2020	03/31/2020	1.152	1.340	0.670	1.274	1.327	12.000	1.000	8.000	0.171	1.642	2.170	1.160	1.843	2.011	12.000	1.000	9.000	0.282	7.332	7.560	6.964	7.120	7.162	18.000	13.000	1.000	0.195	7.918	8.190	7.750	7.880	7.889	18.000	9.000	2.000	0.124	8.345	8.583	8.200	8.296	8.287	15.000	6.000	1.000	0.131	4.200	4.200	4.200	4.200	1.000	1.000	0.000	-9999999999.990	05/04/2020	3.080	0.823	2.257	36.500	0.203	4.100	02/27/2020	1.550	0.070	1.480	4.700	0.254	0.300
"Steris PLC"	"STE"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	03/31/2021	03/31/2020	0.960	1.030	0.850	1.065	1.357	4.000	1.000	3.000	0.077	1.210	1.280	1.150	1.298	1.470	4.000	1.000	3.000	0.061	5.240	5.370	5.150	5.488	6.192	4.000	1.000	3.000	0.094	6.357	6.680	5.830	6.470	6.795	4.000	2.000	2.000	0.368	6.975	7.100	6.850	7.280	7.350	2.000	0.000	1.000	0.177	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/13/2020	1.640	0.065	1.575	4.100	0.048	1.400	02/10/2020	1.450	0.030	1.420	2.100	0.032	0.900
"State Street Corp"	"STT"	"N - New York"	"55  - Financials"	"55102020 - Investment Management & Fund Operators"	12/31/2020	03/31/2020	1.434	1.620	1.180	1.424	1.629	15.000	2.000	1.000	0.111	1.262	1.640	0.900	1.235	1.607	15.000	3.000	1.000	0.160	5.615	6.090	4.820	5.584	6.318	12.000	3.000	1.000	0.350	5.709	6.890	4.600	5.724	6.815	16.000	1.000	3.000	0.574	6.628	7.750	5.695	6.663	-9999999999.990	8.000	1.000	1.000	0.731	-6.190	1.220	-13.600	-4.445	2.000	0.000	1.000	10.479	04/17/2020	1.670	0.323	1.347	24.000	0.098	3.300	01/17/2020	1.980	0.285	1.695	16.800	0.051	5.600
"Seagate Technology PLC"	"STX"	"M - Nasdaq"	"57  - Technology"	"57106010 - Computer Hardware"	06/30/2020	03/31/2020	1.291	1.390	1.236	1.290	1.360	24.000	1.000	0.000	0.037	1.288	1.520	1.030	1.293	1.348	23.000	0.000	2.000	0.121	5.044	5.140	4.840	5.052	4.900	26.000	1.000	1.000	0.052	5.067	6.940	3.880	5.077	5.220	26.000	0.000	2.000	0.681	5.702	6.420	5.150	5.702	5.722	10.000	0.000	0.000	0.466	9.130	9.130	9.130	9.130	1.000	0.000	0.000	-9999999999.990	04/22/2020	1.380	0.078	1.302	6.000	0.079	1.000	02/04/2020	1.350	0.026	1.324	2.000	0.031	0.800
"Constellation Brands, Inc."	"STZ"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54101020 - Distillers & Wineries"	02/28/2021	02/29/2020	1.968	2.120	1.390	2.097	2.281	14.000	2.000	7.000	0.187	2.455	2.820	2.080	2.446	2.780	14.000	6.000	3.000	0.210	8.347	9.000	7.600	8.430	9.249	18.000	4.000	4.000	0.366	9.681	10.523	8.840	9.702	10.923	17.000	2.000	5.000	0.539	11.275	12.467	9.600	11.318	-9999999999.990	8.000	1.000	2.000	0.892	6.708	10.975	1.750	7.035	3.000	2.000	1.000	4.651	04/03/2020	2.060	0.413	1.647	25.100	0.071	5.800	01/08/2020	2.140	0.307	1.833	16.700	0.082	3.700
"Stanley Black & Decker, Inc."	"SWK"	"N - New York"	"52  - Industrials"	"52102010 - Industrial Machinery & Equipment"	12/31/2020	03/31/2020	0.651	1.670	-0.420	0.388	2.653	19.000	8.000	0.000	0.545	1.576	2.030	1.100	1.479	2.311	19.000	6.000	2.000	0.263	5.335	7.230	4.210	4.971	8.983	21.000	10.000	1.000	0.706	7.068	8.250	5.310	6.768	9.978	21.000	7.000	3.000	0.788	8.331	10.010	6.470	8.065	10.754	12.000	5.000	1.000	1.169	3.723	10.100	-2.800	8.237	4.000	2.000	1.000	5.426	04/30/2020	1.200	0.102	1.098	9.300	0.097	1.100	01/29/2020	2.180	-0.002	2.182	-0.100	0.035	-0.100
"Skyworks Solutions Inc"	"SWKS"	"M - Nasdaq"	"57  - Technology"	"57101010 - Semiconductors"	09/30/2020	03/31/2020	1.128	1.320	0.910	1.247	1.397	26.000	4.000	21.000	0.059	1.437	1.910	1.150	1.581	1.811	26.000	4.000	21.000	0.133	5.600	5.880	5.430	5.865	6.235	26.000	5.000	23.000	0.098	6.569	7.690	5.100	6.569	7.428	28.000	1.000	1.000	0.524	8.069	9.451	6.697	7.946	8.457	9.000	1.000	0.000	0.852	11.250	15.000	7.500	10.250	2.000	1.000	1.000	5.303	05/04/2020	1.340	0.008	1.332	0.600	0.036	0.200	01/23/2020	1.680	0.028	1.652	1.700	0.031	0.900
"Synchrony Financial"	"SYF"	"N - New York"	"55  - Financials"	"55101030 - Consumer Lending"	12/31/2020	03/31/2020	0.086	0.760	-1.270	0.138	1.047	18.000	0.000	2.000	0.607	0.285	1.433	-3.470	0.269	1.045	18.000	1.000	1.000	1.024	1.133	2.799	-5.260	1.215	4.525	20.000	0.000	3.000	1.724	2.979	4.040	1.360	3.015	4.577	20.000	0.000	3.000	0.694	4.014	4.526	2.750	4.138	5.027	6.000	0.000	3.000	0.666	-0.824	10.953	-12.600	-0.824	2.000	0.000	0.000	16.654	04/21/2020	0.450	0.552	-0.102	541.200	1.247	0.400	01/24/2020	1.100	0.025	1.075	2.300	0.040	0.600
"Stryker Corporation"	"SYK"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	12/31/2020	03/31/2020	0.565	1.034	-0.130	0.579	2.192	24.000	1.000	3.000	0.332	1.351	2.118	0.850	1.344	2.129	24.000	2.000	2.000	0.296	6.347	7.696	4.740	6.305	9.035	28.000	2.000	4.000	0.708	8.801	9.580	8.002	8.800	9.903	27.000	1.000	4.000	0.446	9.966	11.460	8.750	10.024	10.727	20.000	0.000	3.000	0.744	5.241	10.000	-5.100	5.926	6.000	1.000	1.000	5.809	04/30/2020	1.840	0.151	1.689	8.900	0.278	0.500	01/28/2020	2.490	0.034	2.456	1.400	0.011	3.100
"SYSCO Corporation"	"SYY"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54301020 - Retailers - Food & Distribution"	06/30/2020	03/31/2020	-0.206	0.500	-0.390	0.316	1.083	8.000	2.000	6.000	0.291	0.292	0.529	-0.080	0.456	0.982	5.000	1.000	4.000	0.237	2.074	2.780	1.890	2.848	3.729	10.000	3.000	8.000	0.256	2.376	3.000	1.720	3.070	3.993	9.000	1.000	10.000	0.433	2.886	3.430	2.150	3.753	4.342	5.000	0.000	5.000	0.540	7.400	7.400	7.400	7.400	1.000	0.000	1.000	-9999999999.990	05/05/2020	0.450	-0.134	0.584	-22.900	0.207	-0.600	02/03/2020	0.850	0.014	0.836	1.700	0.007	2.000
"AT&T Inc."	"T"	"N - New York"	"58  - Telecommunications Services"	"58101020 - Telecommunication Services - Wireless"	12/31/2020	03/31/2020	0.800	0.890	0.630	0.800	0.908	24.000	0.000	1.000	0.073	0.812	0.890	0.690	0.811	0.943	22.000	0.000	1.000	0.058	3.206	3.560	2.613	3.226	3.611	30.000	0.000	1.000	0.188	3.330	3.800	2.716	3.351	3.796	30.000	0.000	1.000	0.247	3.493	4.100	2.791	3.552	4.086	18.000	0.000	0.000	0.369	2.417	7.100	-4.317	3.396	5.000	0.000	1.000	5.018	04/22/2020	0.840	-0.008	0.848	-0.900	0.043	-0.200	01/29/2020	0.890	0.021	0.869	2.400	0.031	0.700
"Molson Coors Beverage Co"	"TAP"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54101010 - Brewers"	12/31/2020	03/31/2020	0.774	1.210	0.450	0.777	1.372	14.000	0.000	2.000	0.186	1.170	1.400	0.860	1.243	1.419	14.000	1.000	7.000	0.156	3.118	3.820	2.480	3.200	4.040	17.000	1.000	4.000	0.326	3.503	4.033	2.950	3.516	4.196	18.000	3.000	3.000	0.308	3.803	4.118	3.290	3.812	-9999999999.990	11.000	3.000	2.000	0.294	-6.758	-3.402	-13.100	-5.773	4.000	3.000	2.000	4.552	04/30/2020	0.350	0.021	0.329	6.400	0.045	0.500	02/12/2020	1.020	0.243	0.777	31.300	0.061	4.000
"TransDigm Group Incorporated"	"TDG"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	09/30/2020	03/31/2020	0.955	2.000	0.090	2.422	4.840	13.000	4.000	10.000	0.565	1.568	2.710	0.690	2.893	5.082	13.000	4.000	10.000	0.664	12.708	14.750	11.020	14.886	19.579	12.000	4.000	11.000	1.234	10.986	15.500	7.540	15.528	22.461	15.000	5.000	9.000	2.699	15.451	19.200	12.080	18.256	26.138	12.000	3.000	7.000	2.249	-2.309	5.100	-9.400	6.967	3.000	0.000	3.000	7.255	05/05/2020	5.100	0.744	4.356	17.100	0.534	1.400	02/04/2020	4.930	0.277	4.653	6.000	0.281	1.000
"TE Connectivity Ltd"	"TEL"	"N - New York"	"52  - Industrials"	"52102030 - Electrical Components & Equipment"	09/30/2020	03/31/2020	0.400	0.550	0.330	0.409	1.247	17.000	0.000	1.000	0.054	0.822	1.170	0.410	0.822	1.306	17.000	0.000	0.000	0.194	3.752	4.140	3.270	3.762	4.916	18.000	0.000	0.000	0.216	4.810	5.580	3.275	4.839	5.578	18.000	0.000	1.000	0.635	5.431	6.750	3.937	5.411	5.987	5.000	1.000	0.000	1.046	9.900	10.000	9.800	9.900	2.000	0.000	0.000	0.141	04/28/2020	1.290	0.293	0.997	29.400	0.141	2.100	01/29/2020	1.210	0.071	1.139	6.200	0.014	5.100
"Truist Financial Corp"	"TFC"	"N - New York"	"55  - Financials"	"55101010 - Banks"	12/31/2020	03/31/2020	0.679	0.980	-0.330	0.689	1.085	17.000	3.000	1.000	0.308	0.705	1.090	-0.280	0.721	1.068	17.000	2.000	2.000	0.316	2.899	3.850	0.150	2.886	4.278	8.000	2.000	2.000	1.168	3.632	4.950	2.623	3.743	4.664	18.000	1.000	2.000	0.629	4.440	4.940	3.920	4.315	4.784	5.000	1.000	0.000	0.382	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	04/20/2020	0.830	0.158	0.672	23.500	0.701	0.200	01/30/2020	1.040	0.008	1.032	0.800	0.034	0.200
"Teleflex Incorporated"	"TFX"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	12/31/2020	03/31/2020	1.251	1.770	1.010	1.207	3.099	13.000	2.000	0.000	0.200	2.489	2.960	1.912	2.482	3.262	13.000	1.000	1.000	0.284	10.036	10.770	9.241	9.950	12.695	13.000	2.000	0.000	0.403	13.645	14.680	12.500	13.614	14.874	13.000	1.000	0.000	0.698	15.899	16.420	14.790	15.760	16.740	8.000	1.000	1.000	0.557	11.950	13.000	10.900	11.450	2.000	1.000	0.000	1.485	04/30/2020	2.720	0.369	2.351	15.700	0.177	2.100	02/20/2020	3.280	0.064	3.216	2.000	0.024	2.700
"Target Corporation"	"TGT"	"N - New York"	"53  - Consumer Cyclicals"	"53402020 - Retailers - Discount Stores"	01/31/2021	04/30/2020	1.462	1.990	1.130	1.435	1.939	20.000	13.000	8.000	0.188	1.245	1.414	1.010	1.315	1.281	20.000	10.000	12.000	0.110	5.000	5.590	4.410	5.065	6.631	22.000	16.000	6.000	0.308	6.800	7.370	6.000	6.851	7.308	23.000	17.000	7.000	0.290	7.481	8.440	6.870	7.487	8.003	9.000	7.000	3.000	0.538	3.735	4.670	2.800	6.772	2.000	2.000	2.000	1.322	05/20/2020	0.590	0.193	0.397	48.600	0.200	1.000	03/03/2020	1.690	0.034	1.656	2.100	0.046	0.700
"Tiffany & Co."	"TIF"	"N - New York"	"53  - Consumer Cyclicals"	"53403040 - Retailers - Apparel & Accessories"	01/31/2021	01/31/2020	0.031	1.060	-1.050	0.378	1.086	9.000	1.000	2.000	0.742	0.345	1.220	-0.660	0.656	1.211	9.000	1.000	2.000	0.628	2.645	5.090	0.120	3.883	5.196	14.000	0.000	4.000	1.602	3.961	5.110	2.470	4.514	5.687	11.000	0.000	3.000	0.921	3.885	5.400	2.660	3.540	5.270	4.000	0.000	1.000	1.214	6.246	6.246	6.246	8.123	1.000	1.000	0.000	-9999999999.990	03/20/2020	1.800	0.033	1.767	1.900	0.086	0.400	12/05/2019	0.650	-0.204	0.854	-23.900	0.044	-4.600
"TJX Companies Inc"	"TJX"	"N - New York"	"53  - Consumer Cyclicals"	"53402020 - Retailers - Discount Stores"	01/31/2021	04/30/2020	-0.155	0.157	-0.660	0.090	0.674	28.000	3.000	21.000	0.219	0.574	0.750	0.260	0.594	0.729	27.000	15.000	9.000	0.142	0.472	0.980	-0.470	1.323	2.836	29.000	1.000	28.000	0.351	2.550	2.901	2.000	2.546	3.154	28.000	13.000	10.000	0.208	2.916	3.120	2.500	2.944	3.372	11.000	6.000	4.000	0.174	4.430	8.670	0.900	7.585	3.000	1.000	2.000	3.933	05/21/2020	-0.740	-0.562	-0.178	-315.700	0.147	-3.800	02/26/2020	0.810	0.042	0.768	5.500	0.012	3.500
"Thermo Fisher Scientific Inc."	"TMO"	"N - New York"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	12/31/2020	03/31/2020	2.466	2.950	1.890	2.459	3.342	16.000	2.000	0.000	0.243	2.994	3.210	2.520	3.002	3.315	16.000	1.000	0.000	0.177	12.301	13.300	11.270	12.299	13.621	19.000	2.000	0.000	0.411	14.300	15.580	13.300	14.291	15.243	19.000	1.000	0.000	0.647	16.220	18.010	15.310	16.220	16.963	12.000	0.000	0.000	0.776	9.986	13.000	8.159	9.986	3.000	0.000	0.000	2.630	04/22/2020	2.940	0.145	2.795	5.200	0.244	0.600	01/30/2020	3.550	0.012	3.538	0.300	0.023	0.500
"T-Mobile Us Inc"	"TMUS"	"M - Nasdaq"	"58  - Telecommunications Services"	"58101020 - Telecommunication Services - Wireless"	12/31/2020	03/31/2020	0.231	0.600	-0.400	0.421	1.205	13.000	1.000	3.000	0.240	0.184	0.900	-0.620	0.389	1.248	13.000	2.000	2.000	0.405	1.756	3.120	0.310	2.007	4.822	13.000	4.000	4.000	0.703	2.101	3.570	0.930	1.737	5.688	17.000	4.000	8.000	0.850	3.387	5.780	1.480	3.460	7.960	12.000	2.000	3.000	1.513	3.200	3.200	3.200	3.200	1.000	1.000	0.000	-9999999999.990	05/06/2020	1.100	0.082	1.018	8.100	0.114	0.700	02/06/2020	0.870	0.043	0.827	5.200	0.066	0.700
"Tapestry Inc"	"TPR"	"N - New York"	"53  - Consumer Cyclicals"	"53403040 - Retailers - Apparel & Accessories"	06/30/2020	03/31/2020	-0.619	-0.110	-1.080	-0.431	0.374	24.000	2.000	10.000	0.224	0.203	0.350	0.039	0.299	0.473	17.000	0.000	7.000	0.094	0.617	1.210	0.140	0.878	2.093	28.000	3.000	14.000	0.218	1.583	1.950	1.100	1.671	2.497	28.000	2.000	15.000	0.220	1.958	2.651	1.500	2.120	2.627	13.000	2.000	8.000	0.351	-7.706	1.001	-12.420	-7.091	3.000	0.000	2.000	7.549	04/30/2020	-0.270	-0.155	-0.115	-134.800	0.163	-1.000	02/06/2020	1.100	0.114	0.986	11.600	0.016	7.100
"T. Rowe Price Group Inc"	"TROW"	"M - Nasdaq"	"55  - Financials"	"55102020 - Investment Management & Fund Operators"	12/31/2020	03/31/2020	1.700	1.920	1.550	1.676	2.022	11.000	4.000	0.000	0.135	1.796	2.044	1.470	1.761	2.104	11.000	4.000	0.000	0.167	7.007	7.651	6.270	6.953	8.108	12.000	4.000	0.000	0.386	7.368	8.161	6.550	7.318	8.421	13.000	3.000	0.000	0.501	8.303	9.250	7.380	8.066	10.250	7.000	1.000	0.000	0.658	-2.193	1.100	-6.200	-3.026	3.000	1.000	0.000	3.702	04/28/2020	1.870	0.080	1.790	4.500	0.153	0.500	01/29/2020	2.030	0.079	1.951	4.000	0.057	1.400
